pe/DS-344-2018-EF.md	DS-344-2018-EF	Reglamento de la Ley N° 30225, Ley de Contrataciones del Estado	2018-12-31	2018-12-31T00:00:00Z	2018
pe/reformas-constitucionales/LEY-REFORMA-30906-2019.md	LEY-REFORMA-30906-2019	Ley de Reforma Constitucional que incorpora el artículo 90-A para regular impedimentos de postulación a cargos de elección popular	2019-01-10	2019-01-10T00:00:00Z	2019
pe/reformas-constitucionales/LEY-REFORMA-30904-2019.md	LEY-REFORMA-30904-2019	Ley de Reforma Constitucional sobre la conformación y funciones de la Junta Nacional de Justicia	2019-01-10	2019-01-10T00:00:00Z	2019
pe/reformas-constitucionales/LEY-REFORMA-30905-2019.md	LEY-REFORMA-30905-2019	Ley de Reforma Constitucional que modifica el artículo 35 de la Constitución para regular el financiamiento de organizaciones políticas	2019-01-10	2019-01-10T00:00:00Z	2019
pe/LEY-30908-2019.md	LEY-30908-2019	Ley que modifica la Ley 29571, Código de Protección y Defensa del Consumidor, para garantizar el derecho de libre elección del servicio notarial.Ley que modifica la Ley 29571, Código de P	2019-01-23	2019-01-23T00:00:00Z	2019
pe/LEY-43939-2019.md	LEY-43939-2019	PODER LEGISLATIVO	2019-01-23	2019-01-23T00:00:00Z	2019
pe/DS-004-2019-JUS.md	DS-004-2019-JUS	TUO de la Ley del Procedimiento Administrativo General	2019-01-25	2019-01-25T00:00:00Z	2019
pe/DS-004-2019-JUS-TUO-27444-2019.md	DS-004-2019-JUS-TUO-27444-2019	TUO de la Ley del Procedimiento Administrativo General	2019-01-25	2019-01-25T00:00:00Z	2019
pe/LEY-30916-2019.md	LEY-30916-2019	Ley Orgánica de la Junta Nacional de Justicia	2019-02-18	2019-02-18T00:00:00Z	2019
pe/DS-007-2019-JUS-EXTINCION-2019.md	DS-007-2019-JUS-EXTINCION-2019	Reglamento del Decreto Legislativo sobre Extinción de Dominio	2019-02-21	2019-02-21T00:00:00Z	2019
pe/DS-30225-TUO-2019.md	DS-30225-TUO-2019	TUO de la Ley de Contrataciones del Estado	2019-03-13	2019-03-13T00:00:00Z	2019
pe/LEY-30939-2019.md	LEY-30939-2019	Ley que establece el Régimen Especial de Jubilación Anticipada para Desempleados en el SPP	2019-04-23	2019-04-23T00:00:00Z	2019
pe/DS-011-2019-JUS.md	DS-011-2019-JUS	TUO de la Ley que regula el proceso contencioso administrativo	2019-05-04	2019-05-04T00:00:00Z	2019
pe/LEY-30944-2019.md	LEY-30944-2019	Ley de creación de la Autoridad Nacional de Control del Ministerio PúblicoCréase la Autoridad Nacional de Control del Ministerio Público, la cual cuenta con autonomía administrativa, func	2019-05-08	2019-05-08T00:00:00Z	2019
pe/LEY-30943-2019.md	LEY-30943-2019	Ley de creación de la Autoridad Nacional de Control del Poder JudicialCréase la Autoridad Nacional de Control del Poder Judicial, la cual cuenta con autonomía administrativa, funcional y	2019-05-08	2019-05-08T00:00:00Z	2019
pe/LEY-30947-2019.md	LEY-30947-2019	Ley de Salud Mental	2019-05-22	2019-05-22T00:00:00Z	2019
pe/LEY-30976-2019.md	LEY-30976-2019	Ley que modifica la Ley 27688Ley que modifica la Ley 27688, Ley de Zona Franca y Zona Comercial de Tacna.	2019-07-03	2019-07-03T00:00:00Z	2019
pe/DS-014-2019-MIMP.md	DS-014-2019-MIMP	Reglamento de la Ley de Hostigamiento Sexual	2019-07-22	2019-07-22T00:00:00Z	2019
pe/DS-012-2019-TR-ESSALUD-2019.md	DS-012-2019-TR-ESSALUD-2019	Reglamento de inscripción de familiares del trabajador en EsSalud	2019-08-15	2019-08-15T00:00:00Z	2019
pe/LEY-30999-2019.md	LEY-30999-2019	Ley de ciberdefensaLey que tiene por objeto establecer el marco normativo en materia de ciberdefensa del Estado peruano, regulando las operaciones militares en y mediante el ciberespacio	2019-08-27	2019-08-27T00:00:00Z	2019
pe/DS-021-2019-JUS-TUO-27806-2019.md	DS-021-2019-JUS-TUO-27806-2019	TUO de la Ley de Transparencia y Acceso a la Información Pública	2019-12-11	2019-12-11T00:00:00Z	2019
pe/DS-27806-TUO-2019.md	DS-27806-TUO-2019	TUO de la Ley de Transparencia y Acceso a la Información Pública	2019-12-11	2019-12-11T00:00:00Z	2019
pe/DU-044-2019.md	DU-044-2019	Medidas para fortalecer la protección de salud y vida de los trabajadores	2019-12-30	2019-12-30T00:00:00Z	2019
pe/ARTICULO-SENTENCIAS-TC-2019.md	ARTICULO-SENTENCIAS-TC-2019	Las 7 sentencias del Tribunal Constitucional más importantes del 2019	2020-01-10	2020-01-10T00:00:00Z	2020
pe/DIRECTIVA-INDECOPI-CONSUMIDOR-2020.md	DIRECTIVA-INDECOPI-CONSUMIDOR-2020	Directiva que regula procedimientos de protección al consumidor	2020-01-15	2020-01-15T00:00:00Z	2020
pe/DU-016-2020.md	DU-016-2020	Medidas en materia de Recursos Humanos del Sector Público	2020-01-26	2020-01-26T00:00:00Z	2020
pe/DU-025-2020.md	DU-025-2020	Medidas urgentes para reforzar vigilancia sanitaria COVID-19	2020-03-11	2020-03-11T00:00:00Z	2020
pe/DU-026-2020.md	DU-026-2020	Medidas Extraordinarias en materia económica y financiera COVID-19	2020-03-15	2020-03-15T00:00:00Z	2020
pe/DU-027-2020.md	DU-027-2020	Medidas complementarias para reforzar vigilancia sanitaria y respuesta COVID-19	2020-03-16	2020-03-16T00:00:00Z	2020
pe/DU-029-2020.md	DU-029-2020	Medidas complementarias de financiamiento para MYPE y económicas COVID-19	2020-03-20	2020-03-20T00:00:00Z	2020
pe/LEY-31015-2020.md	LEY-31015-2020	Ley que autoriza la Ejecución de Intervenciones en Infraestructura Social Básica, Productiva y Natural28 de marzo de 2020	2020-03-28	2020-03-28T00:00:00Z	2020
pe/DU-034-2020.md	DU-034-2020	Retiro extraordinario del fondo de pensiones AFP	2020-04-01	2020-04-01T00:00:00Z	2020
pe/LEY-31016-2020.md	LEY-31016-2020	Ley que establece medidas para despliegue del control simultáneo durante la emergencia sanitaria por el covid-19.	2020-04-06	2020-04-06T00:00:00Z	2020
pe/DU-038-2020.md	DU-038-2020	Suspensión perfecta de labores COVID-19	2020-04-14	2020-04-14T00:00:00Z	2020
pe/DLEG-1507-2020.md	DLEG-1507-2020	Decreto Legislativo	2020-05-11	2020-05-11T00:00:00Z	2020
pe/DU-070-2020.md	DU-070-2020	Medidas extraordinarias para la reactivación económica y atención de la población	2020-06-18	2020-06-18T00:00:00Z	2020
pe/DU-076-2020.md	DU-076-2020	Medidas complementarias para el sector turismo FAE-TURISMO	2020-06-30	2020-06-30T00:00:00Z	2020
pe/DS-30364-TUO-2020.md	DS-30364-TUO-2020	TUO Ley para Prevenir y Erradicar la Violencia contra las Mujeres	2020-09-06	2020-09-06T00:00:00Z	2020
pe/DS-004-2020-MIMP.md	DS-004-2020-MIMP	TUO de la Ley para prevenir y erradicar la violencia contra las mujeres	2020-09-06	2020-09-06T00:00:00Z	2020
pe/reformas-constitucionales/LEY-REFORMA-31043-2020.md	LEY-REFORMA-31043-2020	Ley de Reforma Constitucional que incorpora los artículos 34-A y 39-A	2020-09-15	2020-09-15T00:00:00Z	2020
pe/LEY-31047-2020.md	LEY-31047-2020	Ley de las Trabajadoras y Trabajadores del Hogar	2020-10-01	2020-10-01T00:00:00Z	2020
pe/DIRECTIVA-007-2020-CE-PJ-2020.md	DIRECTIVA-007-2020-CE-PJ-2020	Directiva sobre procesos virtuales de alimentos	2020-10-15	2020-10-15T00:00:00Z	2020
pe/DS-019-2020-MTC.md	DS-019-2020-MTC	Modifican Reglamento de la Ley de Radio y Televisión 2020	2020-10-26	2020-10-26T00:00:00Z	2020
pe/DU-127-2020.md	DU-127-2020	Reactiva Perú extensión	2020-11-01	2020-11-01T00:00:00Z	2020
pe/LEY-31083-2020.md	LEY-31083-2020	Ley que permite retiro de aportes a ONP	2020-12-08	2020-12-08T00:00:00Z	2020
pe/DS-354-2020-EF.md	DS-354-2020-EF	Reglamento unificado del Sistema Nacional de Pensiones	2020-12-08	2020-12-08T00:00:00Z	2020
pe/reformas-constitucionales/LEY-REFORMA-31097-2020.md	LEY-REFORMA-31097-2020	Ley de Reforma Constitucional que reconoce el derecho a la pensión de los trabajadores con aportes	2020-12-29	2020-12-29T00:00:00Z	2020
pe/LEY-REGIMEN-AGRARIO-2020.md	LEY-REGIMEN-AGRARIO-2020	Novedades del régimen laboral agrario - Ley 31110	2020-12-31	2020-12-31T00:00:00Z	2020
pe/LEY-31110-2020.md	LEY-31110-2020	Ley del Régimen Laboral Agrario	2020-12-31	2020-12-31T00:00:00Z	2020
pe/LEY-31112-2021.md	LEY-31112-2021	Ley N° 31112 - Ley que Establece el Control Previo de Operaciones de Concentración Empresarial	2021-01-07	2021-01-07T00:00:00Z	2021
pe/reformas-constitucionales/LEY-REFORMA-31118-2021.md	LEY-REFORMA-31118-2021	Ley de Reforma Constitucional que modifica el artículo 93 de la Constitución sobre inmunidad parlamentaria	2021-02-06	2021-02-06T00:00:00Z	2021
pe/LEY-31120-2021.md	LEY-31120-2021	Ley que regula la Cuenta Documento Nacional de Identidad (Cuenta-DNI)Esta ley establece el marco regulatorio de la Cuenta Documento Nacional de Identidad (Cuenta-DNI), en atención a los o	2021-02-07	2021-02-07T00:00:00Z	2021
pe/reformas-constitucionales/LEY-REFORMA-31122-2021.md	LEY-REFORMA-31122-2021	Ley de Reforma Constitucional que modifica el artículo 49 de la Constitución	2021-02-10	2021-02-10T00:00:00Z	2021
pe/DS-003-2021-JUS.md	DS-003-2021-JUS	TUO del Código de Ejecución Penal	2021-02-25	2021-02-25T00:00:00Z	2021
pe/LEY-31143-2021.md	LEY-31143-2021	Ley contra la Usura	2021-03-18	2021-03-18T00:00:00Z	2021
pe/DS-005-2021-MIDAGRI.md	DS-005-2021-MIDAGRI	Reglamento de la Ley del Régimen Laboral Agrario	2021-03-30	2021-03-30T00:00:00Z	2021
pe/DS-006-2021-TR.md	DS-006-2021-TR	Reglamento de negociación colectiva del régimen agrario	2021-04-10	2021-04-10T00:00:00Z	2021
pe/LEY-31170-2021.md	LEY-31170-2021	Ley que dispone la implementación de mesas de partes digitales y notificaciones.21 de abril de 2021	2021-04-21	2021-04-21T00:00:00Z	2021
pe/DS-007-2021-MINEDU.md	DS-007-2021-MINEDU	Modifican Reglamento de la Ley General de Educación para promover educación inclusiva	2021-04-28	2021-04-28T00:00:00Z	2021
pe/DS-018-2021-MTC.md	DS-018-2021-MTC	Modifican el TUO del Reglamento General de la Ley de Telecomunicaciones	2021-05-27	2021-05-27T00:00:00Z	2021
pe/INFORME-SERVIR-DOCENTES-2021.md	INFORME-SERVIR-DOCENTES-2021	Régimen laboral aplicable al personal docente de universidades públicas	2021-06-10	2021-06-10T00:00:00Z	2021
pe/LEY-31227-2021.md	LEY-31227-2021	Ley que transfiere a la Contraloría General de la República la competencia para recibir y ejercer el control, fiscalización y sanción respecto a la Declaración Jurada de Intereses de auto	2021-06-23	2021-06-23T00:00:00Z	2021
pe/LEY-31301-2021.md	LEY-31301-2021	Ley que garantiza acceso a pensión en ONP con menos de 20 años	2021-07-23	2021-07-23T00:00:00Z	2021
pe/LEY-PROCESAL-CONSTITUCIONAL-2021.md	LEY-PROCESAL-CONSTITUCIONAL-2021	Código Procesal Constitucional	2021-07-23	2021-07-23T00:00:00Z	2021
pe/LEY-31307-2021.md	LEY-31307-2021	Nuevo Código Procesal Constitucional	2021-07-23	2021-07-23T00:00:00Z	2021
pe/LEY-31309-2021.md	LEY-31309-2021	Ley para modernizar y fortalecer los servicios de SUNARP	2021-07-27	2021-07-27T00:00:00Z	2021
pe/LEY-31335-2021.md	LEY-31335-2021	Ley de perfeccionamiento de la asociatividad de productores agrarios en cooperativas	2021-08-05	2021-08-05T00:00:00Z	2021
pe/ARTICULO-REFORMAS-HABEAS-CORPUS-2021.md	ARTICULO-REFORMAS-HABEAS-CORPUS-2021	Reformas del hábeas corpus en el Nuevo Código Procesal Constitucional	2021-08-10	2021-08-10T00:00:00Z	2021
pe/RM-586-2021-MTC.md	RM-586-2021-MTC	Código de Ética para la prestación de servicios de radiodifusión	2021-08-20	2021-08-20T00:00:00Z	2021
pe/DS-020-2021-TR-ESSALUD-2021.md	DS-020-2021-TR-ESSALUD-2021	Servicios prestados en exclusividad por EsSalud	2021-09-20	2021-09-20T00:00:00Z	2021
pe/LEY-31355-2021.md	LEY-31355-2021	Ley que desarrolla el ejercicio de la cuestión de confianza regulada en el último párrafo del artículo 132 y en el artículo 133 de la Constitución Política del Perú.21 de octubre de 2021	2021-10-21	2021-10-21T00:00:00Z	2021
pe/DS-282-2021-EF.md	DS-282-2021-EF	Reglamento para entrega de pensiones proporcionales ONP	2021-11-05	2021-11-05T00:00:00Z	2021
pe/DS-017-2021-JUS.md	DS-017-2021-JUS	TUO del Reglamento de la Ley de Conciliación	2021-11-17	2021-11-17T00:00:00Z	2021
pe/LEY-31364-DOCENTES-2021.md	LEY-31364-DOCENTES-2021	Ley 31364: Amplía plazo para que profesores universitarios obtengan maestría	2021-11-20	2021-11-20T00:00:00Z	2021
pe/LEY-31370-2021.md	LEY-31370-2021	Ley que modifica la Ley del proceso contencioso administrativo	2021-12-08	2021-12-08T00:00:00Z	2021
pe/ARTICULO-EJECUCION-COACTIVA-2022.md	ARTICULO-EJECUCION-COACTIVA-2022	Introducción al procedimiento de ejecución coactiva	2022-01-15	2022-01-15T00:00:00Z	2022
pe/ARTICULO-EMPRESAS-FINANCIERAS-2022.md	ARTICULO-EMPRESAS-FINANCIERAS-2022	Las empresas del sistema financiero en el Perú	2022-01-15	2022-01-15T00:00:00Z	2022
pe/ARTICULO-DERECHO-REGISTRAL-2022.md	ARTICULO-DERECHO-REGISTRAL-2022	Introducción al derecho registral peruano	2022-01-15	2022-01-15T00:00:00Z	2022
pe/DS-001-2022-MTC.md	DS-001-2022-MTC	Modifican el Reglamento de la Ley de Radio y Televisión	2022-01-17	2022-01-17T00:00:00Z	2022
pe/reformas-constitucionales/LEY-REFORMA-31414-2022.md	LEY-REFORMA-31414-2022	Ley de Reforma Constitucional que refuerza la protección del patrimonio cultural de la Nación	2022-02-12	2022-02-12T00:00:00Z	2022
pe/LEY-40814-2022.md	LEY-40814-2022	ORGANISMOS AUTONOMOS	2022-03-06	2022-03-06T00:00:00Z	2022
pe/LEY-31433-2022.md	LEY-31433-2022	Ley que modifica la Ley 27972, Ley Orgánica de Municipalidades, y la Ley 27867, Ley Orgánica de Gobiernos Regionales, respecto a las atribuciones y responsabilidades de concejos municipal	2022-03-06	2022-03-06T00:00:00Z	2022
pe/ARTICULO-INTERMEDIACION-LABORAL-2022.md	ARTICULO-INTERMEDIACION-LABORAL-2022	La intermediación laboral: concepto y regulación	2022-03-10	2022-03-10T00:00:00Z	2022
pe/DLEG-1531-2022.md	DLEG-1531-2022	Decreto Legislativo que modifica la Ley del Sistema Financiero	2022-03-19	2022-03-19T00:00:00Z	2022
pe/LEY-31469-GESTANTES-ESSALUD-2022.md	LEY-31469-GESTANTES-ESSALUD-2022	Ley 31469: Atención inmediata a mujeres gestantes en EsSalud	2022-04-15	2022-04-15T00:00:00Z	2022
pe/ARTICULO-PROPIEDAD-INTELECTUAL-2022.md	ARTICULO-PROPIEDAD-INTELECTUAL-2022	Qué estudia la propiedad intelectual	2022-04-20	2022-04-20T00:00:00Z	2022
pe/ARTICULO-EVALUACION-IMPACTO-AMBIENTAL-2022.md	ARTICULO-EVALUACION-IMPACTO-AMBIENTAL-2022	Evaluación de impacto ambiental: origen, concepto y evolución	2022-04-20	2022-04-20T00:00:00Z	2022
pe/RL-015-2022.md	RL-015-2022	2021-2022-CREl Congreso de la República, en sesión realizada el diez de mayo de dos mil veintidós, de conformidad con la Constitución Política del Perú; el	2022-05-12	2022-05-12T00:00:00Z	2022
pe/RL-014-2022.md	RL-014-2022	2021-2022-CREl Congreso de la República, en sesión realizada el diez de mayo de dos mil veintidós, de conformidad con la Constitución Política del Perú; el	2022-05-12	2022-05-12T00:00:00Z	2022
pe/RL-012-2022.md	RL-012-2022	2021-2022-CREl Congreso de la República, en sesión realizada el diez de mayo de dos mil veintidós, de conformidad con la Constitución Política del Perú; el	2022-05-12	2022-05-12T00:00:00Z	2022
pe/RL-013-2022.md	RL-013-2022	2021-2022-CREl Congreso de la República, en sesión realizada el diez de mayo de dos mil veintidós, de conformidad con la Constitución Política del Perú; el	2022-05-12	2022-05-12T00:00:00Z	2022
pe/RL-011-2022.md	RL-011-2022	2021-2022-CREl Congreso de la República, en sesión realizada el diez de mayo de dos mil veintidós, de conformidad con la Constitución Política del Perú; el	2022-05-12	2022-05-12T00:00:00Z	2022
pe/RL-010-2022.md	RL-010-2022	2021-2022-CREl Congreso de la República, en sesión realizada el diez de mayo de dos mil veintidós, de conformidad con la Constitución Política del Perú; el	2022-05-12	2022-05-12T00:00:00Z	2022
pe/ARTICULO-ALIMENTOS-2022.md	ARTICULO-ALIMENTOS-2022	El derecho de alimentos: características, fijación y prorrateo	2022-05-15	2022-05-15T00:00:00Z	2022
pe/LEY-31478-2022.md	LEY-31478-2022	Ley que faculta el retiro extraordinario de los fondos privados de pensiones en el contexto de la pandemia COVID-19, en el año 2022La presente ley tiene por objeto autorizar de manera ext	2022-05-21	2022-05-21T00:00:00Z	2022
pe/ARTICULO-PRODUCTOS-SERVICIOS-REGISTRAR-2022.md	ARTICULO-PRODUCTOS-SERVICIOS-REGISTRAR-2022	Propiedad intelectual: clases de productos o servicios registrables	2022-05-25	2022-05-25T00:00:00Z	2022
pe/ARTICULO-PROCESO-CONTENCIOSO-2022.md	ARTICULO-PROCESO-CONTENCIOSO-2022	El proceso contencioso administrativo: principios, partes, modelo	2022-06-01	2022-06-01T00:00:00Z	2022
pe/ARTICULO-DESCANSOS-REMUNERADOS-2022.md	ARTICULO-DESCANSOS-REMUNERADOS-2022	Los descansos remunerados según la ley	2022-06-01	2022-06-01T00:00:00Z	2022
pe/ARTICULO-PATENTAR-REGISTRAR-2022.md	ARTICULO-PATENTAR-REGISTRAR-2022	Propiedad intelectual: patentar vs registrar	2022-06-10	2022-06-10T00:00:00Z	2022
pe/ARTICULO-DERECHO-AMBIENTAL-2022.md	ARTICULO-DERECHO-AMBIENTAL-2022	Derecho ambiental: definición, relevancia, temas y características	2022-06-15	2022-06-15T00:00:00Z	2022
pe/reformas-constitucionales/LEY-REFORMA-31507-2022.md	LEY-REFORMA-31507-2022	Ley de Reforma Constitucional del numeral 5 del artículo 2 de la Constitución	2022-07-03	2022-07-03T00:00:00Z	2022
pe/ARTICULO-HABEAS-CORPUS-2022.md	ARTICULO-HABEAS-CORPUS-2022	Hábeas corpus: características, derechos protegidos, tipos y procedimiento	2022-07-10	2022-07-10T00:00:00Z	2022
pe/LEY-32128-2022.md	LEY-32128-2022	Ley N.° 32128	2022-07-31	2022-07-31T00:00:00Z	2022
pe/LEY-32127-2022.md	LEY-32127-2022	Ley N.° 32127	2022-07-31	2022-07-31T00:00:00Z	2022
pe/ARTICULO-HABEAS-DATA-2022.md	ARTICULO-HABEAS-DATA-2022	Hábeas data: características, derechos protegidos, tipos y procedimiento	2022-08-05	2022-08-05T00:00:00Z	2022
pe/LEY-31553-2022.md	LEY-31553-2022	Reasignación gradual y progresiva de los profesionales de la salud y personal técnico y auxiliar asistencial del Ministerio de Salud, sus organismos públicos, Geresas y Diresas de los gob	2022-08-11	2022-08-11T00:00:00Z	2022
pe/LEY-31559-2022.md	LEY-31559-2022	Ley que crea el Registro para el Control de Contratos de Consultoría en el Estado12 de agosto de 2022	2022-08-13	2022-08-13T00:00:00Z	2022
pe/ARTICULO-TERCERIZACION-INTERMEDIACION-2022.md	ARTICULO-TERCERIZACION-INTERMEDIACION-2022	Diferencias entre tercerización e intermediación laboral	2022-08-20	2022-08-20T00:00:00Z	2022
pe/ARTICULO-ASOCIACION-FUNDACION-COMITE-2022.md	ARTICULO-ASOCIACION-FUNDACION-COMITE-2022	Asociación, fundación y comité en el Código Civil	2022-09-10	2022-09-10T00:00:00Z	2022
pe/LEY-31572-2022.md	LEY-31572-2022	Ley del Teletrabajo	2022-09-11	2022-09-11T00:00:00Z	2022
pe/ARTICULO-HABEAS-CORPUS-CORRECTIVO-2022.md	ARTICULO-HABEAS-CORPUS-CORRECTIVO-2022	El Tribunal Constitucional y el hábeas corpus correctivo	2022-09-20	2022-09-20T00:00:00Z	2022
pe/LEY-31591-2022.md	LEY-31591-2022	Ley que modifica el Código Procesal Civil para optimizar el recurso de casación	2022-10-10	2022-10-10T00:00:00Z	2022
pe/ARTICULO-DESPIDO-LABORAL-2022.md	ARTICULO-DESPIDO-LABORAL-2022	Régimen del despido laboral en el Perú	2022-10-15	2022-10-15T00:00:00Z	2022
pe/LEY-31595-2022.md	LEY-31595-2022	Ley que promueve la descontaminación ambiental y establece el retiro del cableado aéreo en desuso o en mal estado en las zonas urbanas del paísLa presente ley tiene por objeto establecer	2022-10-28	2022-10-28T00:00:00Z	2022
pe/ARTICULO-DERECHO-TRANSITO-2022.md	ARTICULO-DERECHO-TRANSITO-2022	Introducción al derecho administrativo de tránsito	2022-11-05	2022-11-05T00:00:00Z	2022
pe/ARTICULO-OBLIGACIONES-HOSTIGAMIENTO-2022.md	ARTICULO-OBLIGACIONES-HOSTIGAMIENTO-2022	Obligaciones del empleador frente al hostigamiento sexual	2022-11-20	2022-11-20T00:00:00Z	2022
pe/ARTICULO-AMPARO-2023.md	ARTICULO-AMPARO-2023	Amparo: características, derechos protegidos, tipos y procedimiento	2023-01-01	2023-01-01T00:00:00Z	2023
pe/LEY-31667-2023.md	LEY-31667-2023	Ley N.° 31667	2023-01-04	2023-01-04T00:00:00Z	2023
pe/LEY-31668-2023.md	LEY-31668-2023	Ley N.° 31668	2023-01-06	2023-01-06T00:00:00Z	2023
pe/ARTICULO-1-CODIGO-CIVIL-2023.md	ARTICULO-1-CODIGO-CIVIL-2023	Jurisprudencia del artículo 1 del Código Civil - Sujeto de Derecho	2023-01-15	2023-01-15T00:00:00Z	2023
pe/ARTICULO-ARRENDAMIENTO-2023.md	ARTICULO-ARRENDAMIENTO-2023	El contrato de arrendamiento en el Código Civil	2023-01-15	2023-01-15T00:00:00Z	2023
pe/ARTICULO-REGIMENES-LABORALES-2023.md	ARTICULO-REGIMENES-LABORALES-2023	Regímenes laborales en el Perú	2023-01-15	2023-01-15T00:00:00Z	2023
pe/ARTICULO-PENSION-ALIMENTOS-2023.md	ARTICULO-PENSION-ALIMENTOS-2023	Pensión de alimentos: qué abarca y cómo calcularla	2023-01-20	2023-01-20T00:00:00Z	2023
pe/LEY-31678-2023.md	LEY-31678-2023	Ley N.° 31678	2023-02-01	2023-02-01T00:00:00Z	2023
pe/ARTICULO-ASIGNACION-FAMILIAR-2023.md	ARTICULO-ASIGNACION-FAMILIAR-2023	Asignación familiar: aspectos claves	2023-02-01	2023-02-01T00:00:00Z	2023
pe/LEY-31679-2023.md	LEY-31679-2023	Ley N.° 31679	2023-02-03	2023-02-03T00:00:00Z	2023
pe/LEY-31680-2023.md	LEY-31680-2023	Ley N.° 31680	2023-02-03	2023-02-03T00:00:00Z	2023
pe/LEY-31681-2023.md	LEY-31681-2023	Ley N.° 31681	2023-02-03	2023-02-03T00:00:00Z	2023
pe/LEY-31683-2023.md	LEY-31683-2023	Ley N.° 31683	2023-02-09	2023-02-09T00:00:00Z	2023
pe/LEY-31682-2023.md	LEY-31682-2023	Ley N.° 31682	2023-02-09	2023-02-09T00:00:00Z	2023
pe/ARTICULO-LICENCIA-PATERNIDAD-2023.md	ARTICULO-LICENCIA-PATERNIDAD-2023	Licencia por paternidad: todo lo que debes saber	2023-02-10	2023-02-10T00:00:00Z	2023
pe/ARTICULO-326-CODIGO-CIVIL-2023.md	ARTICULO-326-CODIGO-CIVIL-2023	Jurisprudencia del artículo 326 del Código Civil - Unión de hecho	2023-02-10	2023-02-10T00:00:00Z	2023
pe/DU-004-2023.md	DU-004-2023	Decreto de Urgencia N.° 004-2023	2023-02-10	2023-02-10T00:00:00Z	2023
pe/LEY-31684-2023.md	LEY-31684-2023	Ley N.° 31684	2023-02-15	2023-02-15T00:00:00Z	2023
pe/LEY-31685-2023.md	LEY-31685-2023	Ley N.° 31685	2023-02-15	2023-02-15T00:00:00Z	2023
pe/LEY-31687-2023.md	LEY-31687-2023	Ley que modifica el Decreto Legislativo 1211Ley que modifica el Decreto Legislativo 1211, que aprueba medidas para el fortalecimiento e implementación de servicios integrados y servicios	2023-02-15	2023-02-15T00:00:00Z	2023
pe/LEY-31686-2023.md	LEY-31686-2023	Ley N.° 31686	2023-02-15	2023-02-15T00:00:00Z	2023
pe/LEY-31689-2023.md	LEY-31689-2023	Ley N.° 31689	2023-02-15	2023-02-15T00:00:00Z	2023
pe/LEY-31688-2023.md	LEY-31688-2023	Ley N.° 31688	2023-02-15	2023-02-15T00:00:00Z	2023
pe/LEY-31690-2023.md	LEY-31690-2023	Ley N.° 31690	2023-02-16	2023-02-16T00:00:00Z	2023
pe/DU-005-2023.md	DU-005-2023	Decreto de Urgencia N.° 005-2023	2023-02-17	2023-02-17T00:00:00Z	2023
pe/LEY-31691-2023.md	LEY-31691-2023	Ley N.° 31691	2023-02-18	2023-02-18T00:00:00Z	2023
pe/DU-006-2023.md	DU-006-2023	Decreto de Urgencia N.° 006-2023	2023-02-21	2023-02-21T00:00:00Z	2023
pe/LEY-31692-2023.md	LEY-31692-2023	Ley N.° 31692	2023-02-22	2023-02-22T00:00:00Z	2023
pe/LEY-31694-2023.md	LEY-31694-2023	Ley N.° 31694	2023-02-23	2023-02-23T00:00:00Z	2023
pe/LEY-31693-2023.md	LEY-31693-2023	Ley N.° 31693	2023-02-23	2023-02-23T00:00:00Z	2023
pe/DS-002-2023-TR.md	DS-002-2023-TR	Reglamento de la Ley del Teletrabajo	2023-02-26	2023-02-26T00:00:00Z	2023
pe/LEY-31695-2023.md	LEY-31695-2023	Ley N.° 31695	2023-02-27	2023-02-27T00:00:00Z	2023
pe/LEY-31697-2023.md	LEY-31697-2023	Ley N.° 31697	2023-02-28	2023-02-28T00:00:00Z	2023
pe/LEY-31696-2023.md	LEY-31696-2023	Ley N.° 31696	2023-02-28	2023-02-28T00:00:00Z	2023
pe/LEY-31698-2023.md	LEY-31698-2023	Ley N.° 31698	2023-02-28	2023-02-28T00:00:00Z	2023
pe/LEY-31699-2023.md	LEY-31699-2023	Ley N.° 31699	2023-03-01	2023-03-01T00:00:00Z	2023
pe/LEY-31701-2023.md	LEY-31701-2023	Ley N.° 31701	2023-03-04	2023-03-04T00:00:00Z	2023
pe/LEY-31700-2023.md	LEY-31700-2023	Ley N.° 31700	2023-03-04	2023-03-04T00:00:00Z	2023
pe/DLEG-1544-2023.md	DLEG-1544-2023	Decreto Legislativo N.° 1544	2023-03-04	2023-03-04T00:00:00Z	2023
pe/ARTICULO-1152-CODIGO-CIVIL-2023.md	ARTICULO-1152-CODIGO-CIVIL-2023	Jurisprudencia del artículo 1152 del Código Civil - Derecho del acreedor a indemnización	2023-03-05	2023-03-05T00:00:00Z	2023
pe/LEY-31702-2023.md	LEY-31702-2023	Ley N.° 31702	2023-03-10	2023-03-10T00:00:00Z	2023
pe/LEY-31703-2023.md	LEY-31703-2023	Ley N.° 31703	2023-03-10	2023-03-10T00:00:00Z	2023
pe/DS-003-2023-IN.md	DS-003-2023-IN	Decreto Supremo que aprueba regularización migratoria de extranjeros	2023-03-10	2023-03-10T00:00:00Z	2023
pe/LEY-31704-2023.md	LEY-31704-2023	Ley N.° 31704	2023-03-10	2023-03-10T00:00:00Z	2023
pe/LEY-31708-2023.md	LEY-31708-2023	Ley N.° 31708	2023-03-11	2023-03-11T00:00:00Z	2023
pe/LEY-31706-2023.md	LEY-31706-2023	Ley N.° 31706	2023-03-11	2023-03-11T00:00:00Z	2023
